test_id, mos
test_000, 3.1334872245788574
test_001, 3.151742935180664
test_002, 4.2944560050964355
test_003, 2.9186441898345947
test_004, 3.1420516967773438
test_005, 3.0773465633392334
test_006, 3.5704433917999268
test_007, 2.7021596431732178
test_008, 3.4961259365081787
test_009, 3.4322545528411865
test_010, 3.5008225440979004
test_011, 4.436835765838623
test_012, 3.9694766998291016
test_013, 3.1304378509521484
test_014, 3.755744457244873
test_015, 2.678546190261841
test_016, 2.679434061050415
test_017, 3.224581480026245
test_018, 3.076497793197632
test_019, 2.987722635269165
test_020, 3.9718353748321533
test_021, 3.007002830505371
test_022, 3.2127721309661865
test_023, 2.8346455097198486
test_024, 2.599490165710449
test_025, 2.9224071502685547
test_026, 3.1254777908325195
test_027, 2.9499616622924805
test_028, 3.0012893676757812
test_029, 3.0434274673461914
test_030, 3.1523597240448
test_031, 2.914067029953003
test_032, 3.825881004333496
test_033, 4.409136772155762
test_034, 2.634305715560913
test_035, 2.989680528640747
test_036, 3.1049325466156006
test_037, 3.015850305557251
test_038, 3.964789628982544
test_039, 4.310412406921387
test_040, 2.909376859664917
test_041, 4.327620983123779
test_042, 3.6978464126586914
test_043, 3.740574359893799
test_044, 3.233186960220337
test_045, 3.9278838634490967
test_046, 2.953972578048706
test_047, 3.9071061611175537
test_048, 3.4193432331085205
test_049, 3.9996211528778076
test_050, 3.082655429840088
test_051, 4.330454349517822
test_052, 3.813084363937378
test_053, 4.024968147277832
test_054, 3.1394217014312744
test_055, 3.3901963233947754
test_056, 3.1270196437835693
test_057, 3.6578705310821533
test_058, 2.9234261512756348
test_059, 3.046039342880249
test_060, 4.22039794921875
test_061, 3.3595685958862305
test_062, 3.4766690731048584
test_063, 2.8631768226623535
test_064, 3.8530585765838623
test_065, 3.3008437156677246
test_066, 3.018026351928711
test_067, 3.044853925704956
test_068, 2.6316680908203125
test_069, 3.471073865890503
test_070, 2.937486171722412
test_071, 4.331727981567383
test_072, 3.23346209526062
test_073, 2.9006011486053467
test_074, 3.6098623275756836
test_075, 2.4458413124084473
test_076, 3.4972188472747803
test_077, 3.3454232215881348
test_078, 3.3668406009674072
test_079, 3.2035775184631348
test_080, 4.344317436218262
test_081, 4.246345043182373
test_082, 4.457587242126465
test_083, 3.1182644367218018
test_084, 4.381958484649658
test_085, 3.8911850452423096
test_086, 4.21004581451416
test_087, 4.231978416442871
test_088, 3.1796839237213135
test_089, 3.8767831325531006
test_090, 4.2635698318481445
test_091, 4.187478542327881
test_092, 3.97037935256958
test_093, 4.259316921234131
test_094, 4.32839822769165
test_095, 4.59610652923584
test_096, 3.0876739025115967
test_097, 4.217532634735107
test_098, 3.5707216262817383
test_099, 4.081472873687744
test_100, 3.2526893615722656
test_101, 2.90291690826416
test_102, 3.968555450439453
test_103, 2.723466634750366
test_104, 4.17779541015625
test_105, 3.976538896560669
test_106, 4.144059181213379
test_107, 4.11000919342041
test_108, 3.4245636463165283
test_109, 4.124624729156494
test_110, 3.8175148963928223
test_111, 3.1256797313690186
test_112, 3.1269919872283936
test_113, 2.386242389678955
test_114, 2.5874557495117188
test_115, 3.0883193016052246
test_116, 2.637474775314331
test_117, 3.7179057598114014
test_118, 2.765791654586792
test_119, 2.70743465423584
test_120, 2.7621612548828125
test_121, 2.7547614574432373
test_122, 2.9402081966400146
test_123, 2.7652428150177
test_124, 3.027894973754883
test_125, 2.8451626300811768
test_126, 2.6352739334106445
test_127, 3.4130406379699707
test_128, 3.476771354675293
test_129, 4.4947381019592285
test_130, 3.4721200466156006
test_131, 3.6152942180633545
test_132, 4.230462551116943
test_133, 4.666178226470947
test_134, 4.548689365386963
test_135, 4.187573432922363
test_136, 4.424004554748535
test_137, 4.64558744430542
test_138, 4.443178653717041
test_139, 3.806509494781494
test_140, 4.189651966094971
test_141, 4.070013046264648
test_142, 3.8034706115722656
test_143, 4.494496822357178
test_144, 3.084336519241333
test_145, 2.9105112552642822
test_146, 3.48942232131958
test_147, 2.776064157485962
test_148, 2.980600118637085
test_149, 3.106222629547119
test_150, 2.9017398357391357
test_151, 3.3156838417053223
test_152, 2.9904139041900635
test_153, 3.3808717727661133
test_154, 3.5633127689361572
test_155, 2.6366360187530518
test_156, 3.1743311882019043
test_157, 3.723649024963379
test_158, 3.1376261711120605
test_159, 3.0193917751312256
test_160, 3.0413942337036133
test_161, 3.0296926498413086
test_162, 3.1847805976867676
test_163, 3.651108741760254
test_164, 4.415077209472656
test_165, 4.265264987945557
test_166, 2.6096765995025635
test_167, 3.4138572216033936
test_168, 3.3871023654937744
test_169, 3.1184239387512207
test_170, 3.430933952331543
test_171, 3.1430342197418213
test_172, 3.1884267330169678
test_173, 4.249627113342285
test_174, 3.886763572692871
test_175, 3.3211476802825928
test_176, 2.351957082748413
test_177, 4.077174663543701
test_178, 4.350069999694824
test_179, 3.69504451751709
test_180, 2.93041729927063
test_181, 2.705909013748169
test_182, 3.225534439086914
test_183, 4.02423620223999
test_184, 3.169037103652954
test_185, 2.9958789348602295
test_186, 3.678116798400879
test_187, 3.6786704063415527
test_188, 3.4748306274414062
test_189, 3.492173194885254
test_190, 3.159554958343506
test_191, 4.440150737762451
test_192, 3.4272656440734863
test_193, 2.90731143951416
test_194, 2.1630849838256836
test_195, 3.968230962753296
test_196, 4.7401299476623535
test_197, 3.2428743839263916
test_198, 3.489783763885498
test_199, 2.921633005142212
test_200, 2.937844753265381
test_201, 3.232903003692627
test_202, 2.634040117263794
test_203, 4.258528709411621
test_204, 2.8642656803131104
test_205, 2.839942693710327
test_206, 2.4651968479156494
test_207, 3.0990395545959473
test_208, 3.039612293243408
test_209, 2.7767724990844727
test_210, 2.5874927043914795
test_211, 2.7564244270324707
test_212, 2.9140985012054443
test_213, 2.622659206390381
test_214, 3.551269769668579
test_215, 2.883986711502075
test_216, 3.1512513160705566
test_217, 2.681709051132202
test_218, 2.7864155769348145
test_219, 2.7621424198150635
test_220, 3.73643159866333
test_221, 2.572143316268921
test_222, 2.7178516387939453
test_223, 2.3177831172943115
test_224, 2.9023592472076416
test_225, 2.622610092163086
