test_id, mos
test_000, 3.4748339653015137
test_001, 3.1378495693206787
test_002, 3.6640570163726807
test_003, 3.1984457969665527
test_004, 2.6982979774475098
test_005, 2.6119284629821777
test_006, 4.460940361022949
test_007, 2.8720035552978516
test_008, 3.7045464515686035
test_009, 3.047149181365967
test_010, 2.9830708503723145
test_011, 4.718122959136963
test_012, 3.1704888343811035
test_013, 3.3026041984558105
test_014, 3.1330223083496094
test_015, 2.9246115684509277
test_016, 3.3495993614196777
test_017, 3.745842218399048
test_018, 2.70930814743042
test_019, 2.6001594066619873
test_020, 3.1001980304718018
test_021, 2.5058963298797607
test_022, 4.096372604370117
test_023, 3.0956509113311768
test_024, 3.233379602432251
test_025, 3.4474706649780273
test_026, 3.6472690105438232
test_027, 2.3894453048706055
test_028, 3.615159273147583
test_029, 3.7482521533966064
test_030, 3.5327064990997314
test_031, 2.898937225341797
test_032, 4.177703380584717
test_033, 4.701247692108154
test_034, 2.631352663040161
test_035, 2.3517062664031982
test_036, 3.0778496265411377
test_037, 2.685640335083008
test_038, 3.0092828273773193
test_039, 4.51689338684082
test_040, 2.5959930419921875
test_041, 4.020974159240723
test_042, 4.258941173553467
test_043, 2.9634220600128174
test_044, 3.294734239578247
test_045, 3.1267452239990234
test_046, 3.5592963695526123
test_047, 4.386062145233154
test_048, 4.271419048309326
test_049, 3.143688678741455
test_050, 2.908165216445923
test_051, 3.0276083946228027
test_052, 3.8885912895202637
test_053, 4.13887357711792
test_054, 3.3337700366973877
test_055, 3.460280418395996
test_056, 3.2850444316864014
test_057, 3.1663851737976074
test_058, 3.13846755027771
test_059, 2.6981472969055176
test_060, 2.955099582672119
test_061, 3.6371374130249023
test_062, 4.148725509643555
test_063, 3.4377987384796143
test_064, 4.477790355682373
test_065, 2.726722478866577
test_066, 2.8644490242004395
test_067, 2.645679473876953
test_068, 1.8238341808319092
test_069, 2.7816033363342285
test_070, 3.4404499530792236
test_071, 3.8135180473327637
test_072, 2.7781851291656494
test_073, 2.2339165210723877
test_074, 3.0773355960845947
test_075, 2.670395612716675
test_076, 3.276754379272461
test_077, 3.002432107925415
test_078, 3.473801851272583
test_079, 3.029188394546509
test_080, 3.1726338863372803
test_081, 2.7342467308044434
test_082, 3.408952236175537
test_083, 3.0082755088806152
test_084, 2.9133565425872803
test_085, 2.491446018218994
test_086, 3.693108558654785
test_087, 3.122016191482544
test_088, 4.590149879455566
test_089, 3.9902780055999756
test_090, 3.3715407848358154
test_091, 3.026736259460449
test_092, 3.072019577026367
test_093, 3.767240524291992
test_094, 3.0784590244293213
test_095, 4.369922161102295
test_096, 3.272507429122925
test_097, 4.170872688293457
test_098, 3.0712428092956543
test_099, 2.7013144493103027
test_100, 2.1485917568206787
test_101, 3.600292682647705
test_102, 3.065204620361328
test_103, 3.5718467235565186
test_104, 3.4642233848571777
test_105, 3.2004542350769043
test_106, 2.919048547744751
test_107, 4.62958288192749
test_108, 2.9666922092437744
test_109, 2.8552448749542236
test_110, 3.0162980556488037
test_111, 2.8665246963500977
test_112, 3.8591606616973877
test_113, 2.326857089996338
test_114, 2.9196677207946777
test_115, 3.484806776046753
test_116, 2.966770887374878
test_117, 2.6360065937042236
test_118, 2.878284454345703
test_119, 3.603579521179199
test_120, 3.1393442153930664
test_121, 3.597245931625366
test_122, 3.3106677532196045
test_123, 3.069772243499756
test_124, 2.474339246749878
test_125, 2.900034189224243
test_126, 4.201831817626953
test_127, 3.2993626594543457
test_128, 3.1922662258148193
test_129, 2.959698438644409
test_130, 2.7691121101379395
test_131, 3.1343538761138916
test_132, 2.9587202072143555
test_133, 2.482428550720215
test_134, 2.979435682296753
test_135, 2.8984265327453613
test_136, 4.5427727699279785
test_137, 3.0432753562927246
test_138, 2.880277395248413
test_139, 2.7878477573394775
test_140, 3.1217751502990723
test_141, 2.7939155101776123
test_142, 3.9373996257781982
test_143, 2.8373358249664307
test_144, 3.5498902797698975
test_145, 3.1756627559661865
test_146, 2.9714465141296387
test_147, 3.0069684982299805
test_148, 3.0826773643493652
test_149, 2.9885494709014893
test_150, 4.293794631958008
test_151, 4.37231969833374
test_152, 2.8227179050445557
test_153, 3.4757132530212402
test_154, 2.907254695892334
test_155, 3.2784788608551025
test_156, 2.9624648094177246
test_157, 3.3617069721221924
test_158, 3.6773369312286377
test_159, 3.0547733306884766
test_160, 3.1682791709899902
test_161, 3.5804319381713867
test_162, 2.716794490814209
test_163, 2.8199987411499023
test_164, 4.727391719818115
test_165, 2.9817259311676025
test_166, 3.1139020919799805
test_167, 3.1274778842926025
test_168, 3.3870584964752197
test_169, 2.8500092029571533
test_170, 3.3038806915283203
test_171, 3.060471534729004
test_172, 2.9100563526153564
test_173, 4.564272880554199
test_174, 3.677978754043579
test_175, 3.2437856197357178
test_176, 3.0857629776000977
test_177, 3.0626211166381836
test_178, 4.191545009613037
test_179, 2.9783883094787598
test_180, 3.473238468170166
test_181, 3.1688013076782227
test_182, 4.212362289428711
test_183, 2.521763563156128
test_184, 2.9799208641052246
test_185, 3.13543701171875
test_186, 2.935783863067627
test_187, 2.9869489669799805
test_188, 3.096442222595215
test_189, 3.255535125732422
test_190, 4.111005783081055
test_191, 3.383169174194336
test_192, 3.3487489223480225
test_193, 2.6159253120422363
test_194, 2.6245620250701904
test_195, 3.460513114929199
test_196, 4.610263824462891
test_197, 3.081867218017578
test_198, 2.868126153945923
test_199, 3.2246861457824707
test_200, 3.2850418090820312
test_201, 3.5725533962249756
test_202, 4.139756679534912
test_203, 2.7785894870758057
test_204, 2.681232213973999
test_205, 2.9938125610351562
test_206, 4.309195041656494
test_207, 4.15708065032959
test_208, 3.3377468585968018
test_209, 2.6594583988189697
test_210, 2.5126144886016846
test_211, 3.4585304260253906
test_212, 4.595849514007568
test_213, 3.309807538986206
test_214, 3.038449764251709
test_215, 2.9481966495513916
test_216, 4.944767475128174
test_217, 3.0516254901885986
test_218, 2.6165990829467773
test_219, 2.619901418685913
test_220, 3.433119058609009
test_221, 3.499830961227417
test_222, 2.5610344409942627
test_223, 2.8144736289978027
test_224, 3.7878382205963135
test_225, 4.0620622634887695
test_226, 3.119795083999634
test_227, 4.6123223304748535
test_228, 3.453110933303833
test_229, 2.8360869884490967
test_230, 2.5357248783111572
test_231, 3.930675506591797
test_232, 3.2691328525543213
test_233, 4.048823833465576
test_234, 2.91420578956604
test_235, 2.4195163249969482
test_236, 3.6061716079711914
test_237, 2.939652681350708
test_238, 4.090470314025879
test_239, 2.819155693054199
test_240, 3.1882846355438232
test_241, 3.3464887142181396
test_242, 3.1406142711639404
test_243, 3.204373359680176
test_244, 3.3438215255737305
test_245, 3.684462308883667
test_246, 4.040444374084473
test_247, 4.274638652801514
test_248, 4.1092987060546875
test_249, 4.084521293640137
test_250, 2.730396270751953
test_251, 3.1033480167388916
test_252, 3.3045942783355713
test_253, 2.588080406188965
test_254, 3.8250844478607178
test_255, 3.437955617904663
test_256, 3.1528432369232178
test_257, 3.126890182495117
test_258, 4.7076568603515625
test_259, 3.6431734561920166
test_260, 4.294244289398193
test_261, 3.004551887512207
test_262, 2.62048077583313
test_263, 3.3871843814849854
test_264, 3.155090093612671
test_265, 2.7048161029815674
test_266, 3.2046875953674316
test_267, 4.258192539215088
test_268, 3.1431901454925537
test_269, 4.515863418579102
test_270, 2.6877150535583496
test_271, 3.339184522628784
test_272, 2.8202297687530518
