test_id, mos
test_000, 2.1712307929992676
test_001, 3.818713903427124
test_002, 3.524867057800293
test_003, 3.345834970474243
test_004, 4.267575740814209
test_005, 3.8772878646850586
test_006, 2.92801833152771
test_007, 2.713399648666382
test_008, 3.4966723918914795
test_009, 3.7410316467285156
test_010, 2.853672742843628
test_011, 3.726198673248291
test_012, 3.3017637729644775
test_013, 2.1893415451049805
test_014, 2.407832622528076
test_015, 2.9205808639526367
test_016, 2.794487953186035
test_017, 3.2627787590026855
test_018, 2.9079291820526123
test_019, 3.4234554767608643
test_020, 3.5969085693359375
test_021, 3.6187353134155273
test_022, 1.6737672090530396
test_023, 3.4206249713897705
test_024, 3.9769296646118164
test_025, 3.4181201457977295
test_026, 3.905630350112915
test_027, 3.5174036026000977
test_028, 3.100661277770996
test_029, 3.4224345684051514
test_030, 3.846620798110962
test_031, 3.945828437805176
test_032, 2.4064390659332275
test_033, 3.7653791904449463
test_034, 3.551398992538452
test_035, 2.452948570251465
test_036, 2.712419271469116
test_037, 3.7896294593811035
test_038, 3.073025941848755
test_039, 3.7201812267303467
test_040, 3.6113409996032715
test_041, 3.5443038940429688
test_042, 4.089874744415283
test_043, 2.913936138153076
test_044, 3.2559874057769775
test_045, 3.4452567100524902
test_046, 3.236778736114502
test_047, 3.560345411300659
test_048, 4.321828842163086
test_049, 2.923722505569458
test_050, 3.019733428955078
test_051, 3.0713298320770264
test_052, 4.011711597442627
test_053, 3.9218900203704834
test_054, 3.1617257595062256
test_055, 3.897324323654175
test_056, 2.532705068588257
test_057, 3.8631954193115234
test_058, 3.8725860118865967
test_059, 3.954819679260254
test_060, 3.330615997314453
test_061, 3.6366593837738037
test_062, 3.8303849697113037
test_063, 3.123446226119995
test_064, 3.1653928756713867
test_065, 2.9762914180755615
test_066, 3.4187817573547363
test_067, 3.469268560409546
test_068, 1.7657809257507324
test_069, 3.7565622329711914
test_070, 3.550907850265503
test_071, 3.4273369312286377
test_072, 2.9416160583496094
test_073, 3.357543468475342
test_074, 2.7834575176239014
test_075, 3.156813621520996
test_076, 2.9547154903411865
test_077, 3.2760257720947266
test_078, 3.0985946655273438
test_079, 3.1019015312194824
test_080, 3.431812286376953
test_081, 3.3993866443634033
test_082, 3.5929298400878906
test_083, 3.327813148498535
test_084, 2.867943525314331
test_085, 3.5323870182037354
