test_id, mos
test_000, 2.0673229694366455
test_001, 2.5409111976623535
test_002, 2.257120370864868
test_003, 2.3961880207061768
test_004, 2.377628803253174
test_005, 1.8181555271148682
test_006, 1.9843237400054932
test_007, 1.9043136835098267
test_008, 2.4785070419311523
test_009, 1.8315726518630981
test_010, 1.887324333190918
test_011, 2.2395288944244385
test_012, 1.8019999265670776
test_013, 1.684504508972168
test_014, 1.8534406423568726
test_015, 2.242426872253418
test_016, 2.210635185241699
test_017, 2.434936046600342
test_018, 1.804887056350708
test_019, 1.8476122617721558
test_020, 2.5458779335021973
test_021, 1.7634990215301514
test_022, 2.0668411254882812
test_023, 1.6097266674041748
test_024, 1.396064281463623
test_025, 1.9311453104019165
test_026, 2.487393856048584
test_027, 2.2540016174316406
test_028, 1.7171624898910522
test_029, 2.1593170166015625
test_030, 1.8795342445373535
test_031, 1.9674766063690186
test_032, 1.9272936582565308
test_033, 1.6661043167114258
test_034, 2.167410373687744
test_035, 1.6275534629821777
test_036, 1.7201578617095947
test_037, 1.5815614461898804
test_038, 1.8843220472335815
test_039, 2.467602491378784
test_040, 1.653045415878296
test_041, 1.9039568901062012
test_042, 1.8184946775436401
test_043, 2.3375301361083984
test_044, 2.4069013595581055
test_045, 2.14668345451355
test_046, 2.206726551055908
test_047, 2.1866116523742676
test_048, 2.195233106613159
test_049, 1.8929247856140137
test_050, 2.404374361038208
test_051, 1.8741787672042847
test_052, 1.916088342666626
test_053, 2.688915967941284
test_054, 2.6285760402679443
test_055, 2.095654249191284
test_056, 2.3788628578186035
test_057, 1.9601327180862427
test_058, 2.4523301124572754
test_059, 2.5936200618743896
test_060, 1.7544951438903809
test_061, 2.6193151473999023
test_062, 2.6934332847595215
test_063, 1.9875051975250244
test_064, 2.2908668518066406
test_065, 2.670369863510132
test_066, 1.7478420734405518
test_067, 1.7567862272262573
test_068, 1.6582998037338257
test_069, 1.8896900415420532
test_070, 2.285815477371216
test_071, 2.0127434730529785
test_072, 1.931220531463623
test_073, 2.2235164642333984
test_074, 2.152155876159668
test_075, 2.263453960418701
test_076, 1.9941258430480957
test_077, 2.2660577297210693
test_078, 1.6742910146713257
test_079, 2.3508799076080322
test_080, 2.4170050621032715
test_081, 2.3182404041290283
test_082, 1.7619235515594482
test_083, 1.8050726652145386
test_084, 2.3068037033081055
test_085, 2.3736166954040527
test_086, 1.790876865386963
test_087, 2.714324951171875
test_088, 1.8264254331588745
test_089, 1.867315411567688
test_090, 2.206031322479248
test_091, 2.458916664123535
test_092, 2.7214014530181885
test_093, 1.7414952516555786
test_094, 2.541961908340454
test_095, 1.9023398160934448
test_096, 1.8303028345108032
test_097, 1.9167325496673584
test_098, 1.9487488269805908
test_099, 1.974623203277588
test_100, 1.715211033821106
test_101, 2.2107796669006348
test_102, 2.1120686531066895
test_103, 1.712916374206543
test_104, 2.501734972000122
test_105, 2.3681154251098633
test_106, 2.5599894523620605
test_107, 2.500006914138794
test_108, 2.195463180541992
test_109, 1.9486470222473145
test_110, 1.7795954942703247
test_111, 1.7965030670166016
test_112, 1.9018977880477905
test_113, 1.9368823766708374
test_114, 1.7789175510406494
test_115, 1.9903262853622437
test_116, 1.900837779045105
test_117, 1.5819493532180786
test_118, 1.9009432792663574
test_119, 2.0949766635894775
test_120, 1.8325260877609253
test_121, 2.1250693798065186
test_122, 1.822615385055542
test_123, 1.9462698698043823
test_124, 2.1458513736724854
test_125, 1.6573536396026611
test_126, 1.9877314567565918
test_127, 1.942278265953064
test_128, 1.5101362466812134
test_129, 2.13022518157959
test_130, 1.9481242895126343
test_131, 2.1862027645111084
test_132, 2.441495895385742
test_133, 2.136918067932129
test_134, 1.647784948348999
test_135, 1.9970035552978516
test_136, 2.2789194583892822
