test_id, mos
test_000, 3.3616244792938232
test_001, 3.1186680793762207
test_002, 3.869945526123047
test_003, 2.7791941165924072
test_004, 2.7532904148101807
test_005, 3.312553644180298
test_006, 4.01875114440918
test_007, 2.9856176376342773
test_008, 4.360375881195068
test_009, 3.0667991638183594
test_010, 3.7465906143188477
test_011, 3.5509192943573
test_012, 4.428895950317383
test_013, 2.9810729026794434
test_014, 4.230037689208984
test_015, 3.5995984077453613
test_016, 2.8848776817321777
test_017, 3.1994426250457764
test_018, 2.719305992126465
test_019, 4.3202385902404785
test_020, 3.2853097915649414
test_021, 3.412368059158325
test_022, 3.1774096488952637
test_023, 2.8906829357147217
test_024, 2.9398696422576904
test_025, 3.077836036682129
test_026, 3.1835098266601562
test_027, 3.028618097305298
test_028, 3.2038049697875977
test_029, 2.8045496940612793
test_030, 3.182145357131958
test_031, 3.059648036956787
test_032, 3.0390326976776123
test_033, 4.145975589752197
test_034, 3.411482095718384
test_035, 2.86454701423645
test_036, 2.642594814300537
test_037, 2.2710585594177246
test_038, 4.124509334564209
test_039, 3.2668657302856445
test_040, 2.795197010040283
test_041, 4.197699069976807
test_042, 3.6230432987213135
test_043, 3.18955659866333
test_044, 3.0652551651000977
test_045, 3.9707069396972656
test_046, 3.0205931663513184
test_047, 4.233846664428711
test_048, 4.222196102142334
test_049, 3.573951244354248
test_050, 4.051855087280273
test_051, 4.348015308380127
test_052, 4.266491413116455
test_053, 4.655325889587402
test_054, 3.361227512359619
test_055, 4.788371562957764
test_056, 3.6143853664398193
test_057, 4.119730472564697
test_058, 3.527143716812134
test_059, 3.3754210472106934
test_060, 4.56277322769165
test_061, 3.145357370376587
test_062, 3.6746532917022705
test_063, 2.9965126514434814
test_064, 2.7412631511688232
test_065, 3.100126266479492
test_066, 3.1671290397644043
test_067, 3.1201369762420654
test_068, 2.6054575443267822
test_069, 3.697499990463257
test_070, 2.9440555572509766
test_071, 3.6859147548675537
test_072, 2.6344943046569824
test_073, 3.0901613235473633
test_074, 3.0810301303863525
test_075, 2.598745107650757
test_076, 3.1140081882476807
test_077, 2.671825885772705
test_078, 3.4852793216705322
test_079, 3.1842846870422363
test_080, 3.4615261554718018
test_081, 4.306459426879883
test_082, 3.780040740966797
test_083, 4.048559188842773
test_084, 4.124356746673584
test_085, 4.197138786315918
test_086, 3.0223636627197266
test_087, 3.995706796646118
test_088, 3.5008692741394043
test_089, 3.3219549655914307
test_090, 4.463826656341553
test_091, 4.329032897949219
test_092, 4.089524745941162
test_093, 3.4448816776275635
test_094, 3.1747817993164062
test_095, 4.105978488922119
test_096, 4.317121505737305
test_097, 3.857050895690918
test_098, 3.734585762023926
test_099, 3.2636547088623047
test_100, 3.3433778285980225
test_101, 2.9896240234375
test_102, 3.500648260116577
test_103, 2.722630500793457
test_104, 4.349026679992676
test_105, 3.2790656089782715
test_106, 3.2773003578186035
test_107, 3.761516809463501
test_108, 3.4409196376800537
test_109, 4.192588806152344
test_110, 2.8790953159332275
test_111, 3.5893959999084473
test_112, 3.041952133178711
test_113, 3.0149717330932617
test_114, 3.3904757499694824
test_115, 3.2813799381256104
test_116, 2.9059581756591797
test_117, 4.107264041900635
test_118, 2.7460367679595947
test_119, 3.1563589572906494
test_120, 2.9390461444854736
test_121, 2.9003806114196777
test_122, 2.7451651096343994
test_123, 2.85345458984375
test_124, 3.0730254650115967
test_125, 3.053844928741455
test_126, 3.1700122356414795
test_127, 3.585834264755249
test_128, 3.074035882949829
test_129, 3.556442975997925
test_130, 3.7903151512145996
test_131, 3.6055634021759033
test_132, 3.623337984085083
test_133, 4.552178382873535
test_134, 4.429558753967285
test_135, 3.79843807220459
test_136, 4.394313335418701
test_137, 3.9854884147644043
test_138, 4.366182804107666
test_139, 3.5731775760650635
test_140, 4.599467754364014
test_141, 3.078176498413086
test_142, 4.32241153717041
test_143, 4.158082008361816
test_144, 3.7219481468200684
test_145, 3.06683349609375
test_146, 2.922609806060791
test_147, 2.6733622550964355
test_148, 3.0702407360076904
test_149, 3.038677215576172
test_150, 2.8670527935028076
test_151, 3.6837496757507324
test_152, 3.0664963722229004
test_153, 3.1118812561035156
test_154, 3.0846469402313232
test_155, 2.591179132461548
test_156, 3.2513859272003174
test_157, 3.225963830947876
test_158, 3.0360822677612305
test_159, 3.0330758094787598
test_160, 3.1204404830932617
test_161, 3.0945935249328613
test_162, 3.112774133682251
test_163, 3.8365299701690674
test_164, 4.818398475646973
test_165, 4.950470924377441
test_166, 2.386871099472046
test_167, 3.040090799331665
test_168, 3.0255658626556396
test_169, 3.2645113468170166
test_170, 3.30611515045166
test_171, 2.814929723739624
test_172, 3.0911154747009277
test_173, 2.999612331390381
test_174, 3.3958091735839844
test_175, 3.7823972702026367
test_176, 2.6214540004730225
test_177, 3.5465774536132812
test_178, 3.531726360321045
test_179, 4.605810165405273
test_180, 3.022543430328369
test_181, 3.2641448974609375
test_182, 3.1657872200012207
test_183, 3.0012025833129883
test_184, 3.0537123680114746
test_185, 3.114607334136963
test_186, 3.373898506164551
test_187, 2.943638563156128
test_188, 3.7336442470550537
test_189, 2.965280532836914
test_190, 4.015730857849121
test_191, 4.580696105957031
test_192, 3.052600860595703
test_193, 2.9618706703186035
test_194, 2.7216861248016357
test_195, 4.435677528381348
test_196, 4.391055107116699
test_197, 3.2017853260040283
test_198, 3.0259623527526855
test_199, 3.086649179458618
test_200, 3.06673002243042
test_201, 2.6913177967071533
test_202, 2.7570478916168213
test_203, 3.527851104736328
test_204, 3.4241364002227783
test_205, 2.9005231857299805
test_206, 2.597707986831665
test_207, 2.938035726547241
test_208, 3.456430673599243
test_209, 3.157158851623535
test_210, 2.686006784439087
test_211, 2.7922568321228027
test_212, 3.4326179027557373
test_213, 2.7993712425231934
test_214, 2.9993739128112793
test_215, 2.8893496990203857
test_216, 3.7408454418182373
test_217, 2.845180034637451
test_218, 2.9372992515563965
test_219, 2.6863884925842285
test_220, 4.0178632736206055
test_221, 2.7613136768341064
test_222, 2.6820263862609863
test_223, 2.666057586669922
test_224, 2.833477735519409
test_225, 2.5415730476379395
test_226, 2.633493423461914
test_227, 3.063884735107422
test_228, 3.7746164798736572
test_229, 2.43152117729187
test_230, 2.7930173873901367
test_231, 2.848539352416992
test_232, 3.0707201957702637
test_233, 2.8550679683685303
test_234, 2.7949862480163574
test_235, 2.5396199226379395
test_236, 2.8610832691192627
test_237, 2.5743045806884766
test_238, 2.333747386932373
test_239, 2.6398885250091553
test_240, 2.9228644371032715
test_241, 2.462951183319092
test_242, 1.967383623123169
test_243, 3.1958773136138916
test_244, 2.6628243923187256
test_245, 3.3607468605041504
test_246, 2.743295192718506
test_247, 2.841386079788208
test_248, 2.9703173637390137
test_249, 2.655880928039551
test_250, 2.976858139038086
test_251, 2.3101940155029297
test_252, 2.5939836502075195
test_253, 2.4961793422698975
test_254, 2.717149257659912
test_255, 2.6454105377197266
test_256, 3.5177178382873535
test_257, 3.2378690242767334
test_258, 2.950443744659424
test_259, 3.196640729904175
test_260, 2.8433663845062256
test_261, 3.5150065422058105
test_262, 2.7881760597229004
test_263, 2.926466941833496
test_264, 3.0661377906799316
test_265, 3.838219404220581
test_266, 2.8754379749298096
test_267, 3.9798245429992676
test_268, 3.4945647716522217
test_269, 3.3301398754119873
test_270, 2.9240312576293945
test_271, 3.144193172454834
test_272, 3.3381388187408447
test_273, 3.8476855754852295
test_274, 2.8742311000823975
test_275, 3.7104759216308594
test_276, 4.787476062774658
test_277, 2.9482502937316895
test_278, 2.896439790725708
test_279, 3.1133337020874023
test_280, 3.2540297508239746
test_281, 3.411487102508545
test_282, 2.565629005432129
test_283, 3.227889060974121
test_284, 3.32222843170166
test_285, 3.624802589416504
test_286, 3.3163273334503174
test_287, 3.3098981380462646
test_288, 3.77323317527771
test_289, 3.085756540298462
test_290, 4.584482192993164
test_291, 3.272031784057617
test_292, 3.043555736541748
test_293, 3.8177120685577393
test_294, 3.1079764366149902
test_295, 3.8551735877990723
test_296, 3.030297040939331
test_297, 3.228780746459961
test_298, 4.136237144470215
test_299, 3.3144335746765137
test_300, 3.576890230178833
test_301, 4.2194390296936035
test_302, 3.735002040863037
test_303, 2.8247592449188232
test_304, 3.434299945831299
test_305, 3.1277177333831787
test_306, 3.03842830657959
test_307, 2.887284755706787
test_308, 2.836470127105713
test_309, 2.70119047164917
test_310, 3.1761367321014404
test_311, 2.753870725631714
test_312, 2.628443717956543
test_313, 3.1100668907165527
test_314, 2.828810930252075
test_315, 3.0345561504364014
test_316, 2.8475961685180664
test_317, 2.63759446144104
test_318, 4.5635480880737305
test_319, 2.792330026626587
test_320, 2.5663459300994873
test_321, 2.8863699436187744
test_322, 2.5917038917541504
test_323, 2.643023729324341
test_324, 2.832390546798706
test_325, 3.0492429733276367
test_326, 2.2308590412139893
test_327, 2.9956753253936768
test_328, 2.8772635459899902
test_329, 2.695453405380249
test_330, 2.3547756671905518
test_331, 2.249159336090088
test_332, 3.0715935230255127
test_333, 3.030012369155884
test_334, 2.1327719688415527
test_335, 2.563507556915283
test_336, 2.8588669300079346
test_337, 3.071406841278076
test_338, 3.0893795490264893
test_339, 2.9418747425079346
test_340, 3.6822595596313477
test_341, 3.210942268371582
test_342, 2.698615074157715
test_343, 3.237361192703247
test_344, 3.2334835529327393
test_345, 3.2811150550842285
test_346, 3.008197546005249
test_347, 3.3035895824432373
test_348, 3.633938789367676
test_349, 3.194091320037842
test_350, 2.885310173034668
test_351, 3.523444890975952
test_352, 2.9380621910095215
test_353, 3.3772246837615967
test_354, 3.4355597496032715
test_355, 3.2414767742156982
test_356, 4.240689754486084
test_357, 3.1393697261810303
test_358, 3.2938244342803955
test_359, 3.142965078353882
test_360, 2.677194118499756
test_361, 3.1662094593048096
test_362, 3.185091972351074
test_363, 2.9736053943634033
test_364, 3.3608007431030273
test_365, 3.2756991386413574
test_366, 3.135794162750244
test_367, 3.0182442665100098
test_368, 4.138835430145264
test_369, 3.3548929691314697
test_370, 3.2853474617004395
test_371, 4.199523448944092
test_372, 3.254214286804199
test_373, 3.4813129901885986
test_374, 3.289733409881592
test_375, 3.729727268218994
test_376, 3.8311290740966797
test_377, 3.72202467918396
test_378, 3.1300759315490723
test_379, 4.403128147125244
test_380, 3.6700761318206787
test_381, 3.063938617706299
test_382, 4.388768196105957
test_383, 3.0036561489105225
test_384, 3.11918044090271
test_385, 2.804323434829712
test_386, 4.152792930603027
test_387, 3.338880777359009
test_388, 3.7217440605163574
test_389, 4.345876216888428
test_390, 4.0027265548706055
test_391, 4.101637363433838
test_392, 4.66044282913208
test_393, 3.4121220111846924
test_394, 3.5211026668548584
test_395, 3.93638014793396
test_396, 3.2975988388061523
test_397, 3.5151262283325195
test_398, 3.1136579513549805
test_399, 4.096450328826904
test_400, 3.3712456226348877
test_401, 3.443669080734253
test_402, 4.227947235107422
test_403, 3.2054572105407715
test_404, 3.7480921745300293
test_405, 3.8005197048187256
test_406, 3.7213547229766846
test_407, 3.284742832183838
test_408, 3.3644373416900635
test_409, 3.0290820598602295
test_410, 3.4400713443756104
test_411, 4.0044941902160645
test_412, 3.8964688777923584
test_413, 3.469275712966919
test_414, 3.9573893547058105
test_415, 3.094365358352661
test_416, 3.1652960777282715
test_417, 3.6887569427490234
test_418, 3.32633113861084
test_419, 3.1213061809539795
test_420, 2.8751847743988037
test_421, 4.098891258239746
test_422, 3.9183807373046875
test_423, 3.190642833709717
test_424, 2.360197067260742
test_425, 4.107555866241455
test_426, 3.89522385597229
test_427, 3.9532968997955322
test_428, 3.3401718139648438
test_429, 3.263021945953369
test_430, 3.233532190322876
test_431, 4.188120365142822
test_432, 2.8318734169006348
test_433, 2.892786741256714
test_434, 3.380377769470215
test_435, 2.6246871948242188
test_436, 2.8802425861358643
test_437, 3.052368402481079
test_438, 3.031679153442383
test_439, 3.2319042682647705
test_440, 2.9589121341705322
test_441, 2.706521987915039
test_442, 3.412027359008789
test_443, 2.6628167629241943
test_444, 2.7849667072296143
test_445, 2.8725104331970215
test_446, 2.970545530319214
test_447, 2.6359708309173584
test_448, 3.9536566734313965
test_449, 3.4883012771606445
test_450, 3.1133623123168945
test_451, 3.9538679122924805
test_452, 3.2065505981445312
test_453, 3.2141315937042236
test_454, 3.0101819038391113
test_455, 2.9189844131469727
test_456, 3.0858147144317627
test_457, 3.113704204559326
test_458, 4.326920032501221
test_459, 3.178581476211548
test_460, 3.7446391582489014
test_461, 2.977525472640991
test_462, 3.2523460388183594
test_463, 4.1363396644592285
test_464, 3.5630946159362793
test_465, 3.0773048400878906
test_466, 3.1432955265045166
test_467, 2.7524073123931885
test_468, 3.207943916320801
test_469, 3.0776240825653076
test_470, 2.898108720779419
test_471, 3.118680953979492
test_472, 3.1557435989379883
test_473, 2.3887720108032227
test_474, 2.2456278800964355
test_475, 3.247598886489868
test_476, 2.7222373485565186
test_477, 3.2933106422424316
test_478, 3.0441370010375977
test_479, 2.769582748413086
test_480, 2.726893186569214
test_481, 2.0776567459106445
test_482, 2.9631946086883545
test_483, 3.1329450607299805
test_484, 2.658599615097046
test_485, 2.7372303009033203
test_486, 2.8051509857177734
test_487, 2.6190273761749268
test_488, 2.932631254196167
test_489, 2.6375656127929688
test_490, 2.663564920425415
test_491, 2.679766893386841
test_492, 2.5943174362182617
test_493, 3.096900701522827
test_494, 2.619978666305542
test_495, 2.7183234691619873
test_496, 3.328622579574585
test_497, 2.944211721420288
test_498, 4.380114555358887
test_499, 4.39394998550415
test_500, 2.6275405883789062
test_501, 3.021361827850342
test_502, 3.466623544692993
test_503, 3.3366289138793945
test_504, 3.9920849800109863
test_505, 3.0762226581573486
test_506, 3.091456413269043
test_507, 4.103584289550781
test_508, 2.913975477218628
test_509, 3.5962164402008057
test_510, 4.029057025909424
test_511, 3.059291124343872
test_512, 3.045212984085083
test_513, 4.026491641998291
test_514, 3.5763022899627686
test_515, 3.381154775619507
test_516, 3.016403913497925
test_517, 2.866499900817871
test_518, 3.707573652267456
test_519, 3.2882659435272217
test_520, 3.3895187377929688
test_521, 3.1244285106658936
test_522, 3.2696969509124756
test_523, 3.0370593070983887
test_524, 3.120001792907715
test_525, 3.951343297958374
test_526, 3.234955072402954
test_527, 2.9705796241760254
test_528, 3.094007968902588
test_529, 2.925598621368408
test_530, 2.6981899738311768
test_531, 2.9434242248535156
test_532, 2.7783117294311523
test_533, 3.269885778427124
test_534, 3.5344181060791016
test_535, 2.910451889038086
test_536, 2.8507649898529053
test_537, 2.625710964202881
test_538, 2.641197681427002
test_539, 2.771484613418579
test_540, 2.9408791065216064
test_541, 2.84795880317688
test_542, 3.2728052139282227
test_543, 2.8191423416137695
test_544, 3.1036345958709717
test_545, 3.1516263484954834
test_546, 2.6915087699890137
test_547, 3.35996150970459
test_548, 3.2963056564331055
test_549, 4.473216533660889
test_550, 3.4019923210144043
test_551, 2.8482987880706787
test_552, 3.4973251819610596
test_553, 2.926028251647949
test_554, 2.7130532264709473
test_555, 3.3811066150665283
test_556, 4.087762832641602
test_557, 2.9809255599975586
test_558, 2.8613719940185547
test_559, 2.7506983280181885
test_560, 3.1320316791534424
test_561, 2.961893081665039
test_562, 3.095355272293091
test_563, 3.471900701522827
test_564, 3.8010671138763428
test_565, 4.023254871368408
test_566, 3.024219274520874
test_567, 3.2801942825317383
test_568, 3.564077138900757
test_569, 3.353769063949585
test_570, 2.913051128387451
test_571, 3.3858489990234375
test_572, 3.941892147064209
test_573, 3.4345602989196777
test_574, 3.778071880340576
test_575, 4.262024402618408
test_576, 3.251016616821289
test_577, 2.966305732727051
test_578, 2.818114995956421
test_579, 2.9733035564422607
test_580, 3.8384013175964355
test_581, 3.7441303730010986
test_582, 2.787531852722168
test_583, 3.1465096473693848
test_584, 4.303444862365723
test_585, 2.574040651321411
test_586, 2.9030027389526367
test_587, 2.7648322582244873
test_588, 4.214174270629883
test_589, 4.13961124420166
test_590, 3.0065231323242188
test_591, 3.110952615737915
test_592, 3.1909759044647217
test_593, 3.0834801197052
test_594, 2.9801228046417236
test_595, 3.613661050796509
test_596, 4.280785083770752
test_597, 3.795067071914673
test_598, 3.831984281539917
test_599, 2.6564676761627197
test_600, 3.0419387817382812
test_601, 3.1224029064178467
test_602, 3.0108604431152344
test_603, 3.116867780685425
test_604, 4.815934658050537
test_605, 3.7148585319519043
test_606, 2.977483034133911
test_607, 3.5534534454345703
test_608, 3.716550827026367
test_609, 2.984962224960327
test_610, 3.096586227416992
test_611, 2.9534189701080322
test_612, 3.2009780406951904
test_613, 2.907484292984009
test_614, 3.1053991317749023
test_615, 3.0476064682006836
test_616, 3.125793218612671
test_617, 3.5726373195648193
test_618, 3.4905660152435303
test_619, 3.76029896736145
