real, 4.42456654184743, 0.026250306950686683
recon, 3.9786542587374387, 0.03758378426074139
base_emb_vad_step0, 4.30329809847631, 0.02827131807833441
base_emb_vad_step5, 4.2018882461676474, 0.030254691048952783
base_emb_vad_step10, 4.219324217030876, 0.031101746585594704
base_emb_vad_step20, 4.231188449420427, 0.02814475074881777
base_emb_vad_step50, 4.233088667455473, 0.028864731928429848
base_emb_vad_step100, 4.199176441289876, 0.03158014908272819
base_emb_va_step0, 4.306127946627767, 0.028373907092473474
base_emb_va_step5, 4.2819249884862645, 0.02772959716410172
base_emb_va_step10, 4.310626111140377, 0.02561730822003704
base_emb_va_step20, 4.329034181017625, 0.02613418500911687
base_emb_va_step50, 4.373736571128431, 0.024838187070443676
base_emb_va_step100, 4.380138202325294, 0.025325164550489526
base_emb_d_step0, 4.303466816089656, 0.028264226625620018
base_emb_d_step5, 4.242390267943081, 0.02800746562412018
base_emb_d_step10, 4.2334286252919, 0.029467367813603977
base_emb_d_step20, 4.22548213444258, 0.030295680810658445
base_emb_d_step50, 4.186092880211379, 0.031208800067914162
base_emb_d_step100, 4.151742135223589, 0.03295160059975424
base_emb_step0, 4.306127946627767, 0.028373907092473474
base_emb_step5, 4.30078866371983, 0.029609570341761225
base_emb_step10, 4.305139288698372, 0.028916519517767723
base_emb_step20, 4.308063836474168, 0.028171494076008847
base_emb_step50, 4.307667328338874, 0.027648483932367126
base_emb_step100, 4.310512022752511, 0.026443908748655407
meta_emb_vad_step0, 4.265659945183678, 0.027164501027608406
meta_emb_vad_step5, 4.04895039138041, 0.028866622738939595
meta_emb_vad_step10, 3.9636664806227935, 0.03257466975713684
meta_emb_vad_step20, 3.893797249974389, 0.03549160239606095
meta_emb_vad_step50, 3.8755226119568476, 0.03496805109042087
meta_emb_vad_step100, 3.878892378195336, 0.03410210650567211
meta_emb_va_step0, 4.3212904812474, 0.028893397768236562
meta_emb_va_step5, 4.214754113437314, 0.030531255625899464
meta_emb_va_step10, 4.196747286931465, 0.030807907487113352
meta_emb_va_step20, 4.203729180521087, 0.03113370327197175
meta_emb_va_step50, 4.219166655681636, 0.028681017932307155
meta_emb_va_step100, 4.229745752325184, 0.02704967156087518
meta_emb_d_step0, 4.265645944758465, 0.026820668241836796
meta_emb_d_step5, 4.121271540067698, 0.031075045683074877
meta_emb_d_step10, 4.032727787369176, 0.03441445641605655
meta_emb_d_step20, 3.96393337688948, 0.03619262217178412
meta_emb_d_step50, 3.931758446128745, 0.03541838505557114
meta_emb_d_step100, 3.9145606275843945, 0.03472047684589429
meta_emb_step0, 4.366588279212776, 0.02248959264237703
meta_emb_step5, 4.366672911534184, 0.022223812996105985
meta_emb_step10, 4.368018280126546, 0.02230722626240597
meta_emb_step20, 4.368979346595313, 0.021696831524857834
meta_emb_step50, 4.369441663356204, 0.022433004312863096
meta_emb_step100, 4.365810421344481, 0.022962560985711894
base_emb1_vad_step0, 4.463462595092623, 0.02073665622131917
base_emb1_vad_step5, 4.439665093233711, 0.0211713595650555
base_emb1_vad_step10, 4.438386037357543, 0.022661617165118792
base_emb1_vad_step20, 4.435737983176582, 0.020618926770053135
base_emb1_vad_step50, 4.392466587847785, 0.021985646965091518
base_emb1_vad_step100, 4.335330097298873, 0.026205830804997655
base_emb1_va_step0, 4.466208813221831, 0.020621955447720875
base_emb1_va_step5, 4.459405666119174, 0.02136389436716317
base_emb1_va_step10, 4.465054333602128, 0.020980586044788037
base_emb1_va_step20, 4.471216410790619, 0.0190257750126452
base_emb1_va_step50, 4.4511884278372715, 0.02049275614736155
base_emb1_va_step100, 4.411165007635167, 0.02302761947335878
base_emb1_d_step0, 4.463777856607186, 0.020663435688678743
base_emb1_d_step5, 4.454637635303171, 0.021667653017134324
base_emb1_d_step10, 4.446284733516605, 0.02263208938976037
base_emb1_d_step20, 4.440510096518617, 0.021666220252990084
base_emb1_d_step50, 4.4051582342699955, 0.024005763122250806
base_emb1_d_step100, 4.367845735267589, 0.025343012262229198
base_emb1_step0, 4.466208813221831, 0.020621955447720875
base_emb1_step5, 4.463140482573133, 0.02092770156643521
base_emb1_step10, 4.463800158155592, 0.0208021885120554
base_emb1_step20, 4.459585409023259, 0.020983706204784756
base_emb1_step50, 4.463072405833947, 0.020898537139660583
base_emb1_step100, 4.457653117415152, 0.020341320810945106
meta_emb1_vad_step0, 3.2074698531313945, 0.06595511222802213
meta_emb1_vad_step5, 2.9720823443249653, 0.06006993633609541
meta_emb1_vad_step10, 2.8975056254942166, 0.05492799519876597
meta_emb1_vad_step20, 2.9411468331358934, 0.055155745364220965
