test_id, mos
test_000, 2.979921817779541
test_001, 4.073850154876709
test_002, 3.3361454010009766
test_003, 2.02215838432312
test_004, 2.9782238006591797
test_005, 3.646320343017578
test_006, 3.2480478286743164
test_007, 2.017789840698242
test_008, 2.772066593170166
test_009, 2.656742572784424
test_010, 3.2296736240386963
test_011, 2.232515811920166
test_012, 3.9169721603393555
test_013, 2.0197770595550537
test_014, 2.70794939994812
test_015, 3.040968418121338
test_016, 3.512359857559204
test_017, 3.895202159881592
test_018, 3.508916139602661
test_019, 3.3798630237579346
test_020, 3.5180649757385254
test_021, 2.8006505966186523
test_022, 2.6357035636901855
test_023, 3.293733835220337
test_024, 3.2741451263427734
test_025, 3.2219057083129883
test_026, 3.8638322353363037
test_027, 3.0392725467681885
test_028, 3.5157222747802734
test_029, 3.790506362915039
test_030, 2.2960219383239746
test_031, 3.3940796852111816
test_032, 4.047072410583496
test_033, 3.3383593559265137
test_034, 2.965453863143921
test_035, 3.7665116786956787
test_036, 3.6393463611602783
test_037, 3.4403445720672607
test_038, 3.5709891319274902
test_039, 3.5970451831817627
test_040, 3.5508291721343994
test_041, 3.7870774269104004
test_042, 2.7996439933776855
test_043, 3.834825277328491
test_044, 3.541325569152832
test_045, 3.7154934406280518
test_046, 3.650819778442383
test_047, 2.8435778617858887
test_048, 3.943324089050293
test_049, 3.0120456218719482
test_050, 3.3348116874694824
test_051, 2.661494493484497
test_052, 2.37620210647583
test_053, 2.7519445419311523
test_054, 2.8505616188049316
test_055, 2.505967617034912
test_056, 3.9299983978271484
test_057, 3.375471353530884
test_058, 3.3035457134246826
test_059, 3.538254499435425
test_060, 4.083115100860596
test_061, 3.5740652084350586
test_062, 3.198456048965454
test_063, 2.8480918407440186
test_064, 4.039023399353027
test_065, 3.840975046157837
test_066, 3.312398910522461
test_067, 4.277015686035156
test_068, 3.1595234870910645
test_069, 4.0691938400268555
test_070, 3.9523305892944336
test_071, 3.350325584411621
test_072, 3.2223753929138184
test_073, 3.555253744125366
test_074, 2.8267557621002197
test_075, 4.110552787780762
test_076, 3.873067855834961
test_077, 4.275041103363037
test_078, 3.390022039413452
test_079, 3.3921303749084473
test_080, 1.8456852436065674
test_081, 3.6332221031188965
test_082, 3.018810987472534
test_083, 1.8526629209518433
test_084, 3.023193836212158
test_085, 3.0845115184783936
test_086, 3.025560140609741
test_087, 3.0193746089935303
test_088, 4.090092182159424
test_089, 4.096104621887207
test_090, 3.0174076557159424
test_091, 3.7801475524902344
test_092, 3.780191421508789
test_093, 4.090104103088379
test_094, 2.863363027572632
test_095, 1.8456699848175049
test_096, 3.4441404342651367
test_097, 3.1148910522460938
test_098, 2.952948808670044
test_099, 2.982563018798828
test_100, 3.6587061882019043
test_101, 3.9175214767456055
test_102, 3.8974761962890625
test_103, 2.858290195465088
test_104, 2.0946707725524902
test_105, 2.8748221397399902
test_106, 2.5368576049804688
test_107, 3.786165714263916
test_108, 3.6907875537872314
test_109, 3.614352226257324
test_110, 3.8525688648223877
test_111, 2.8375132083892822
test_112, 4.140196800231934
test_113, 2.8641886711120605
test_114, 3.8467636108398438
test_115, 2.4957408905029297
test_116, 2.4682230949401855
test_117, 3.084406614303589
test_118, 3.54038143157959
test_119, 2.4861385822296143
test_120, 2.684377431869507
test_121, 3.8360373973846436
test_122, 4.0670037269592285
test_123, 3.8412535190582275
test_124, 2.9015438556671143
test_125, 2.987630844116211
test_126, 3.7563889026641846
test_127, 2.975926637649536
test_128, 3.2998533248901367
test_129, 2.869143009185791
test_130, 4.219597339630127
test_131, 2.4779882431030273
test_132, 3.864899158477783
test_133, 3.793177366256714
test_134, 3.6557018756866455
test_135, 4.014179706573486
test_136, 2.319047451019287
test_137, 3.7427639961242676
test_138, 3.906952381134033
test_139, 3.5645575523376465
test_140, 3.3151638507843018
test_141, 4.340884685516357
test_142, 3.3617587089538574
test_143, 3.652488946914673
test_144, 3.1192808151245117
test_145, 2.5424790382385254
test_146, 3.411445140838623
test_147, 3.0376906394958496
test_148, 3.205920696258545
test_149, 2.7198092937469482
test_150, 2.934281349182129
test_151, 3.530129909515381
test_152, 2.9675698280334473
test_153, 3.622896194458008
test_154, 2.2800049781799316
test_155, 3.1773910522460938
test_156, 4.267915725708008
test_157, 2.716662645339966
test_158, 3.2027881145477295
test_159, 3.060985565185547
test_160, 4.247965335845947
test_161, 2.8414435386657715
test_162, 3.5026605129241943
test_163, 3.101245641708374
test_164, 2.8150556087493896
test_165, 4.2022929191589355
test_166, 3.0954747200012207
test_167, 3.7093687057495117
test_168, 3.98775053024292
test_169, 3.2871181964874268
test_170, 2.7784767150878906
test_171, 3.7412803173065186
test_172, 3.9664628505706787
test_173, 2.5168771743774414
test_174, 2.1229095458984375
test_175, 3.72099232673645
test_176, 4.0308756828308105
test_177, 2.8833794593811035
test_178, 2.000943422317505
