test_id, mos
test_000, 2.7347004413604736
test_001, 3.1128365993499756
test_002, 2.197709798812866
test_003, 2.9160561561584473
test_004, 2.5917534828186035
test_005, 2.168740749359131
test_006, 2.531911849975586
test_007, 1.9385722875595093
test_008, 1.9369540214538574
test_009, 2.5655131340026855
test_010, 1.9971851110458374
test_011, 2.215330123901367
test_012, 2.6131293773651123
test_013, 2.782733201980591
test_014, 1.6618807315826416
test_015, 2.7927286624908447
test_016, 1.9960721731185913
test_017, 2.9782729148864746
test_018, 2.5361874103546143
test_019, 2.355189800262451
test_020, 3.151768207550049
test_021, 2.0799014568328857
test_022, 2.311424493789673
test_023, 2.643057107925415
test_024, 2.735241651535034
test_025, 2.373298168182373
test_026, 2.645636796951294
test_027, 2.0015788078308105
test_028, 2.6253812313079834
test_029, 2.8174641132354736
test_030, 2.463460683822632
test_031, 2.2239811420440674
test_032, 3.6843888759613037
test_033, 4.112039566040039
test_034, 2.803344488143921
test_035, 4.253730773925781
test_036, 4.266736030578613
test_037, 2.8694841861724854
test_038, 3.428283452987671
test_039, 2.8155086040496826
test_040, 3.6450247764587402
test_041, 3.5067808628082275
test_042, 2.868464231491089
test_043, 3.9286441802978516
test_044, 3.2101290225982666
test_045, 4.079802989959717
test_046, 3.0053212642669678
test_047, 3.635613203048706
test_048, 2.6130642890930176
test_049, 3.2335219383239746
test_050, 2.8111867904663086
test_051, 2.1478922367095947
test_052, 1.7602128982543945
test_053, 2.925884962081909
test_054, 2.9549741744995117
test_055, 2.37170672416687
test_056, 3.4532504081726074
test_057, 2.6199100017547607
test_058, 1.846591830253601
test_059, 2.937166690826416
test_060, 2.615135908126831
test_061, 2.36625075340271
test_062, 2.0350162982940674
test_063, 1.4700853824615479
test_064, 2.6800124645233154
test_065, 3.110503911972046
test_066, 3.083585739135742
test_067, 2.5970637798309326
test_068, 2.9061620235443115
test_069, 2.6481080055236816
test_070, 2.5141351222991943
test_071, 2.6520891189575195
test_072, 2.5128633975982666
test_073, 2.646972417831421
test_074, 3.006610155105591
test_075, 3.0034725666046143
test_076, 3.3964266777038574
test_077, 2.6313323974609375
test_078, 2.5827322006225586
test_079, 3.1928725242614746
test_080, 1.5159093141555786
test_081, 1.9782993793487549
test_082, 1.5202088356018066
test_083, 2.643435478210449
test_084, 1.6807552576065063
test_085, 1.6899036169052124
test_086, 1.5341300964355469
test_087, 1.5356391668319702
test_088, 1.7281575202941895
test_089, 1.5237096548080444
test_090, 1.5121363401412964
test_091, 3.6993801593780518
test_092, 3.11588454246521
test_093, 1.565728783607483
test_094, 1.7353323698043823
test_095, 2.538398504257202
test_096, 2.7096521854400635
test_097, 2.2301039695739746
test_098, 2.523467540740967
test_099, 2.664808988571167
test_100, 2.6308796405792236
test_101, 1.6975631713867188
test_102, 2.1771533489227295
test_103, 1.7942126989364624
test_104, 2.370333671569824
test_105, 2.6068663597106934
test_106, 2.2082672119140625
test_107, 2.8297641277313232
test_108, 2.5040483474731445
test_109, 2.4531593322753906
test_110, 2.72676944732666
test_111, 2.7866013050079346
test_112, 3.651618242263794
test_113, 2.475231647491455
test_114, 2.9528772830963135
test_115, 2.218839645385742
test_116, 2.11959171295166
test_117, 3.019473075866699
test_118, 2.3999712467193604
test_119, 2.582071304321289
test_120, 2.370631217956543
test_121, 2.5200583934783936
test_122, 1.8689393997192383
test_123, 1.8668099641799927
test_124, 2.687487840652466
test_125, 2.7881503105163574
test_126, 2.691490411758423
test_127, 2.264374017715454
test_128, 2.6376516819000244
test_129, 2.476637363433838
test_130, 2.367927074432373
test_131, 2.472628116607666
test_132, 3.061971664428711
test_133, 2.56575083732605
test_134, 3.2510006427764893
test_135, 3.0803537368774414
test_136, 2.3250555992126465
test_137, 2.485330581665039
test_138, 2.7880568504333496
test_139, 2.458601236343384
test_140, 3.6006758213043213
test_141, 2.8986315727233887
test_142, 2.807800054550171
test_143, 2.714839458465576
test_144, 1.5289396047592163
test_145, 1.5059525966644287
test_146, 1.599610447883606
test_147, 2.3333091735839844
test_148, 2.5225749015808105
test_149, 2.609114408493042
test_150, 2.0084896087646484
test_151, 2.258047342300415
test_152, 2.1998519897460938
test_153, 2.0515708923339844
test_154, 1.5541517734527588
test_155, 1.7995100021362305
test_156, 2.7982988357543945
test_157, 2.071000576019287
test_158, 2.6951744556427
test_159, 2.205467462539673
test_160, 3.8087661266326904
test_161, 3.606091022491455
test_162, 3.1290855407714844
test_163, 4.0784831047058105
test_164, 1.9249886274337769
test_165, 1.6577215194702148
test_166, 2.84012508392334
test_167, 3.4399025440216064
test_168, 4.361651420593262
test_169, 2.642948627471924
test_170, 3.968842029571533
test_171, 3.4114480018615723
test_172, 3.6859774589538574
test_173, 1.6779606342315674
test_174, 2.0715558528900146
test_175, 2.3210856914520264
test_176, 2.795530319213867
test_177, 3.3200161457061768
test_178, 2.471907377243042
test_179, 2.602189064025879
test_180, 3.6556403636932373
test_181, 3.6434688568115234
test_182, 3.6363728046417236
test_183, 2.4222493171691895
test_184, 3.0178279876708984
test_185, 3.389227867126465
test_186, 3.475804328918457
test_187, 3.299260139465332
test_188, 3.136186122894287
test_189, 2.9876317977905273
test_190, 2.9737350940704346
test_191, 2.7681422233581543
test_192, 3.268994092941284
test_193, 3.416468381881714
test_194, 2.9842944145202637
test_195, 2.691990852355957
test_196, 3.1375033855438232
test_197, 3.104278326034546
test_198, 2.2341346740722656
test_199, 1.9145145416259766
test_200, 2.770312547683716
test_201, 2.770972967147827
test_202, 3.5831427574157715
test_203, 1.5817424058914185
test_204, 3.2231605052948
test_205, 2.6366212368011475
test_206, 1.9457824230194092
test_207, 3.9462950229644775
test_208, 2.2177677154541016
test_209, 2.7302873134613037
test_210, 2.329270362854004
test_211, 2.150942087173462
test_212, 2.3738930225372314
test_213, 2.4210565090179443
test_214, 2.273132562637329
test_215, 2.176511287689209
test_216, 2.2567548751831055
test_217, 2.3773229122161865
test_218, 2.774423599243164
test_219, 2.0689730644226074
test_220, 2.973961591720581
test_221, 2.0104422569274902
test_222, 2.451550006866455
test_223, 2.6013805866241455
test_224, 2.599403142929077
test_225, 2.684053897857666
test_226, 2.933530569076538
test_227, 2.3233144283294678
test_228, 1.716302752494812
test_229, 3.4202563762664795
test_230, 1.7237597703933716
test_231, 2.4230401515960693
test_232, 3.106719493865967
test_233, 2.067218780517578
test_234, 2.511986255645752
test_235, 3.4569547176361084
test_236, 1.7045766115188599
test_237, 2.035287380218506
test_238, 3.9296517372131348
test_239, 2.814044713973999
test_240, 1.9239141941070557
test_241, 2.8713924884796143
test_242, 3.409482002258301
test_243, 2.403679370880127
test_244, 1.734835147857666
test_245, 2.482318878173828
test_246, 3.736510992050171
test_247, 2.186591148376465
test_248, 3.3245890140533447
test_249, 1.5196115970611572
test_250, 2.6622507572174072
test_251, 2.6840598583221436
test_252, 2.0654966831207275
test_253, 3.8076906204223633
test_254, 1.8347622156143188
test_255, 2.1217830181121826
test_256, 2.7013611793518066
test_257, 1.951042890548706
test_258, 2.5518906116485596
test_259, 2.663381338119507
test_260, 2.4435858726501465
test_261, 3.103426218032837
test_262, 2.497122049331665
test_263, 2.4631881713867188
test_264, 2.7034759521484375
test_265, 1.9706765413284302
test_266, 2.5674655437469482
test_267, 2.266796350479126
test_268, 2.853217124938965
test_269, 2.6284265518188477
test_270, 2.7917659282684326
test_271, 2.679673671722412
test_272, 1.8494911193847656
test_273, 1.5975444316864014
test_274, 2.236530065536499
test_275, 1.4749914407730103
test_276, 2.559171199798584
test_277, 1.7841336727142334
test_278, 2.5064351558685303
test_279, 3.1536757946014404
test_280, 2.3439972400665283
test_281, 2.8836281299591064
test_282, 3.1922447681427
test_283, 1.9882044792175293
test_284, 2.6284291744232178
test_285, 3.689805507659912
test_286, 1.641248106956482
test_287, 1.5594927072525024
test_288, 1.7479815483093262
test_289, 1.613235354423523
test_290, 1.5907906293869019
test_291, 1.9431476593017578
test_292, 1.6318857669830322
test_293, 2.0257034301757812
test_294, 1.584105372428894
test_295, 1.459684133529663
test_296, 1.9966164827346802
test_297, 1.787542462348938
test_298, 1.6979278326034546
test_299, 1.944995641708374
test_300, 2.4954137802124023
test_301, 1.563584804534912
test_302, 1.4410158395767212
test_303, 1.5120872259140015
test_304, 3.1153485774993896
test_305, 2.568608045578003
test_306, 2.5460078716278076
test_307, 3.2248690128326416
test_308, 2.270176649093628
test_309, 2.749993085861206
test_310, 3.179494619369507
test_311, 2.4345967769622803
test_312, 2.5728039741516113
test_313, 3.219738483428955
test_314, 1.7567864656448364
test_315, 3.6216673851013184
test_316, 2.3505849838256836
test_317, 2.7725703716278076
test_318, 2.7380566596984863
test_319, 3.1208250522613525
test_320, 1.742714762687683
test_321, 1.7776613235473633
test_322, 1.567529320716858
test_323, 1.6247142553329468
test_324, 1.4377498626708984
test_325, 1.664309024810791
test_326, 1.6046297550201416
test_327, 1.7188862562179565
test_328, 1.46505868434906
test_329, 1.4934704303741455
test_330, 1.5028374195098877
test_331, 1.6980774402618408
test_332, 1.5061228275299072
test_333, 1.8163831233978271
test_334, 2.1588804721832275
test_335, 1.5619797706604004
test_336, 2.5321004390716553
test_337, 2.3522560596466064
test_338, 2.6776795387268066
test_339, 2.751272678375244
test_340, 3.3395988941192627
test_341, 2.7203900814056396
test_342, 2.805086135864258
test_343, 3.5897116661071777
test_344, 2.725350856781006
test_345, 2.556776523590088
test_346, 3.0783727169036865
test_347, 2.590193748474121
test_348, 2.8826119899749756
test_349, 2.8382625579833984
test_350, 3.050729751586914
test_351, 2.8282322883605957
test_352, 2.4233970642089844
test_353, 2.4302103519439697
test_354, 2.649397611618042
test_355, 2.689370632171631
test_356, 2.9949562549591064
test_357, 2.078028440475464
test_358, 1.6078864336013794
test_359, 3.138519048690796
test_360, 1.9800528287887573
test_361, 2.9001991748809814
test_362, 2.1865181922912598
test_363, 2.0968739986419678
test_364, 2.2066946029663086
test_365, 2.0320839881896973
test_366, 2.8017172813415527
test_367, 3.5173327922821045
test_368, 2.431065559387207
test_369, 2.227437973022461
test_370, 2.4921834468841553
test_371, 2.334848642349243
test_372, 2.571397066116333
test_373, 2.551004648208618
test_374, 3.0415799617767334
test_375, 1.499066710472107
test_376, 1.9535688161849976
test_377, 2.1116816997528076
test_378, 1.9333828687667847
test_379, 2.33982253074646
test_380, 2.7159392833709717
test_381, 2.454407215118408
test_382, 2.1037628650665283
test_383, 2.663947105407715
test_384, 2.161823272705078
test_385, 2.7305312156677246
test_386, 1.749584436416626
test_387, 2.1755425930023193
test_388, 2.1926307678222656
test_389, 2.536330461502075
test_390, 1.6303468942642212
test_391, 1.6819779872894287
test_392, 2.953479051589966
test_393, 3.0576465129852295
test_394, 2.3787221908569336
test_395, 2.398531913757324
test_396, 1.9548804759979248
test_397, 2.5581629276275635
test_398, 2.6815669536590576
test_399, 2.122624635696411
test_400, 2.3968052864074707
test_401, 1.8288089036941528
test_402, 1.3968555927276611
test_403, 1.4780571460723877
test_404, 3.5698914527893066
test_405, 2.232273578643799
test_406, 3.3666796684265137
test_407, 2.3657572269439697
test_408, 1.54887855052948
test_409, 3.224825859069824
test_410, 1.5113009214401245
test_411, 1.8109725713729858
test_412, 3.435590982437134
test_413, 2.6761362552642822
test_414, 1.765023946762085
test_415, 1.911149024963379
test_416, 1.4865975379943848
test_417, 2.044471025466919
test_418, 2.669708013534546
test_419, 1.8692116737365723
test_420, 2.765765905380249
test_421, 2.557171583175659
test_422, 2.069000244140625
test_423, 1.6593008041381836
test_424, 2.6376953125
test_425, 1.9046858549118042
test_426, 2.856276750564575
test_427, 2.812574625015259
test_428, 2.198948621749878
test_429, 1.6772327423095703
test_430, 1.9536255598068237
test_431, 3.4830455780029297
test_432, 3.309544801712036
test_433, 3.4450910091400146
test_434, 2.719482660293579
test_435, 2.3982737064361572
test_436, 2.510491371154785
test_437, 2.799082040786743
test_438, 2.5765044689178467
test_439, 2.59130859375
test_440, 2.7947609424591064
test_441, 2.7178986072540283
test_442, 3.4057183265686035
test_443, 2.972266912460327
test_444, 2.5944454669952393
test_445, 2.473804235458374
test_446, 2.9043848514556885
test_447, 2.8636860847473145
test_448, 2.634443759918213
test_449, 2.764180898666382
test_450, 2.804546356201172
test_451, 2.7073206901550293
test_452, 2.380887985229492
test_453, 3.5729501247406006
test_454, 3.04947566986084
test_455, 2.3042025566101074
test_456, 2.8489317893981934
test_457, 3.5387938022613525
test_458, 2.59271502494812
test_459, 2.4927048683166504
test_460, 1.7913320064544678
test_461, 2.334984302520752
test_462, 3.5648562908172607
test_463, 3.2368619441986084
test_464, 2.5646519660949707
test_465, 2.510918378829956
test_466, 2.5125958919525146
test_467, 1.7582159042358398
test_468, 2.8144118785858154
test_469, 2.3764705657958984
test_470, 1.8445634841918945
test_471, 2.5236010551452637
test_472, 2.7871549129486084
test_473, 1.8622424602508545
test_474, 1.8684567213058472
test_475, 1.919417381286621
test_476, 2.6350290775299072
test_477, 2.90240740776062
test_478, 2.4515559673309326
test_479, 2.523456573486328
test_480, 2.137986660003662
test_481, 1.4589842557907104
test_482, 2.4017937183380127
test_483, 1.8747442960739136
test_484, 2.3068041801452637
test_485, 1.9231441020965576
test_486, 1.9263535737991333
test_487, 2.1881020069122314
test_488, 1.5604791641235352
test_489, 2.1333415508270264
test_490, 1.9500962495803833
test_491, 1.7203541994094849
test_492, 2.5649590492248535
test_493, 2.0603413581848145
test_494, 1.8596587181091309
test_495, 1.8120208978652954
test_496, 2.8815832138061523
test_497, 2.5269665718078613
test_498, 3.323455572128296
test_499, 2.7263426780700684
test_500, 3.3516223430633545
test_501, 2.6998066902160645
test_502, 2.5655674934387207
test_503, 2.5590524673461914
test_504, 2.997000217437744
test_505, 3.2842166423797607
test_506, 3.147732973098755
test_507, 2.856963872909546
test_508, 3.8469882011413574
test_509, 3.0332624912261963
test_510, 2.9821503162384033
test_511, 2.74345064163208
test_512, 3.2199647426605225
test_513, 3.4912264347076416
test_514, 1.7783135175704956
test_515, 3.219599962234497
test_516, 2.5600016117095947
test_517, 3.171643018722534
test_518, 2.518022298812866
test_519, 2.597155809402466
test_520, 3.044564723968506
test_521, 3.3395161628723145
test_522, 2.3455207347869873
test_523, 2.6735429763793945
test_524, 2.500769853591919
test_525, 2.643174409866333
test_526, 3.4227867126464844
test_527, 3.311305522918701
test_528, 2.4371635913848877
test_529, 2.094353675842285
test_530, 2.1223182678222656
test_531, 3.317084312438965
test_532, 1.9768718481063843
test_533, 2.7707359790802
test_534, 2.462968587875366
test_535, 2.906770706176758
test_536, 2.6320817470550537
test_537, 2.9682748317718506
test_538, 3.578537702560425
test_539, 2.1934845447540283
test_540, 3.0048930644989014
test_541, 2.743469715118408
test_542, 2.3884365558624268
test_543, 2.264758825302124
test_544, 2.0278849601745605
test_545, 3.0929007530212402
test_546, 2.244662284851074
test_547, 2.2953431606292725
test_548, 2.708564043045044
test_549, 2.2892954349517822
test_550, 2.4021012783050537
test_551, 3.4983553886413574
test_552, 2.541508913040161
test_553, 2.014270544052124
