test_id, mos
test_000, 3.0436389446258545
test_001, 4.557391166687012
test_002, 2.78643536567688
test_003, 3.054981231689453
test_004, 2.7881712913513184
test_005, 2.9488525390625
test_006, 2.5817244052886963
test_007, 3.5641567707061768
test_008, 3.098527193069458
test_009, 2.7527637481689453
test_010, 2.4846277236938477
test_011, 2.6241977214813232
test_012, 3.2872018814086914
test_013, 2.653693199157715
test_014, 3.4244134426116943
test_015, 3.7583048343658447
test_016, 2.8481640815734863
test_017, 2.827460765838623
test_018, 3.1221280097961426
test_019, 4.196530342102051
test_020, 2.0697150230407715
test_021, 3.1165900230407715
test_022, 3.1173911094665527
test_023, 4.2553391456604
test_024, 4.431305408477783
test_025, 3.034698247909546
test_026, 3.3040921688079834
test_027, 2.6451003551483154
test_028, 3.0246453285217285
test_029, 3.5150082111358643
test_030, 3.0786309242248535
test_031, 3.0311014652252197
test_032, 2.7350404262542725
test_033, 2.772782802581787
test_034, 2.7779901027679443
test_035, 2.9061403274536133
test_036, 2.7579293251037598
test_037, 2.980489730834961
test_038, 3.188091516494751
test_039, 3.626079559326172
test_040, 4.313479900360107
test_041, 2.7676095962524414
test_042, 2.917376756668091
test_043, 2.9545907974243164
test_044, 4.2951979637146
test_045, 3.0864527225494385
test_046, 3.195718288421631
test_047, 3.7009942531585693
test_048, 3.490407943725586
test_049, 2.9834773540496826
test_050, 2.7923221588134766
test_051, 2.8185195922851562
test_052, 3.1196773052215576
test_053, 4.24873161315918
test_054, 2.959906578063965
test_055, 2.5067267417907715
test_056, 4.074091911315918
test_057, 4.6861252784729
test_058, 3.654642343521118
test_059, 2.9472224712371826
test_060, 2.808408260345459
test_061, 3.3716800212860107
test_062, 2.8386573791503906
test_063, 3.4194960594177246
test_064, 2.913703203201294
test_065, 2.7660701274871826
test_066, 3.791635513305664
test_067, 3.0169484615325928
test_068, 2.34500789642334
test_069, 2.9808053970336914
test_070, 2.912625789642334
test_071, 3.4727091789245605
test_072, 2.9769904613494873
test_073, 2.8886916637420654
test_074, 2.907902956008911
test_075, 3.5148704051971436
test_076, 3.210876941680908
test_077, 3.2314069271087646
test_078, 3.835467576980591
test_079, 4.1458868980407715
test_080, 3.152509927749634
test_081, 3.1883292198181152
test_082, 2.3653366565704346
test_083, 1.9039076566696167
test_084, 2.443347692489624
test_085, 2.729173183441162
test_086, 3.1370067596435547
test_087, 2.623047113418579
test_088, 4.501262664794922
test_089, 4.57825231552124
test_090, 2.444331169128418
test_091, 2.6202192306518555
test_092, 2.5899224281311035
test_093, 3.9603538513183594
test_094, 2.3121800422668457
test_095, 3.2265784740448
test_096, 3.0604701042175293
test_097, 3.9517741203308105
test_098, 3.1891028881073
test_099, 3.7484893798828125
test_100, 2.925558090209961
test_101, 4.364470958709717
test_102, 2.726902723312378
test_103, 3.0651443004608154
test_104, 2.6262454986572266
test_105, 3.463533639907837
test_106, 3.5448787212371826
test_107, 3.3389580249786377
test_108, 3.011751174926758
test_109, 3.9828147888183594
test_110, 4.481260776519775
test_111, 2.667485237121582
test_112, 4.246553897857666
test_113, 2.6805579662323
test_114, 2.7934789657592773
test_115, 4.10218620300293
test_116, 2.507209300994873
test_117, 2.558222532272339
test_118, 2.946373224258423
test_119, 2.760669708251953
test_120, 2.8067076206207275
test_121, 2.6837704181671143
test_122, 4.0205159187316895
test_123, 3.6774349212646484
test_124, 3.0309231281280518
test_125, 2.6193807125091553
test_126, 3.0268781185150146
test_127, 2.6203083992004395
test_128, 4.577528953552246
test_129, 2.7477149963378906
test_130, 4.355839252471924
test_131, 3.3049204349517822
test_132, 3.154029369354248
test_133, 2.56032133102417
test_134, 3.2661917209625244
test_135, 3.6299102306365967
test_136, 3.601422071456909
test_137, 3.5461199283599854
test_138, 3.819514513015747
test_139, 4.11433744430542
test_140, 2.8865163326263428
test_141, 4.546335220336914
test_142, 3.991363048553467
test_143, 4.009506702423096
test_144, 2.7295520305633545
test_145, 2.6825551986694336
test_146, 3.024466037750244
test_147, 2.60041880607605
test_148, 3.000277519226074
test_149, 2.7120487689971924
test_150, 3.0437264442443848
test_151, 2.809786081314087
test_152, 2.6055243015289307
test_153, 2.965031385421753
test_154, 2.7117931842803955
test_155, 2.5748867988586426
test_156, 2.7149198055267334
test_157, 2.6956498622894287
test_158, 3.1159934997558594
test_159, 2.755746841430664
test_160, 4.2404398918151855
test_161, 4.188881874084473
test_162, 2.874763250350952
test_163, 3.3257274627685547
test_164, 3.5055673122406006
test_165, 2.939788579940796
test_166, 2.9559030532836914
test_167, 3.0896544456481934
test_168, 3.5046207904815674
test_169, 2.8742573261260986
test_170, 4.319893836975098
test_171, 4.306804180145264
test_172, 4.334230422973633
test_173, 3.1641507148742676
test_174, 3.009129762649536
test_175, 2.8306727409362793
test_176, 4.357938289642334
test_177, 3.142097234725952
test_178, 1.3768342733383179
test_179, 3.669135570526123
test_180, 3.156536102294922
test_181, 3.7226574420928955
test_182, 3.6088342666625977
test_183, 3.1107194423675537
test_184, 3.698040246963501
test_185, 3.293170928955078
test_186, 3.852823495864868
test_187, 2.9326250553131104
test_188, 3.280226230621338
test_189, 2.9613661766052246
test_190, 3.3672430515289307
test_191, 2.6149096488952637
test_192, 3.1288859844207764
test_193, 2.885996103286743
test_194, 3.0517289638519287
test_195, 3.707446336746216
test_196, 2.7818918228149414
test_197, 4.543442249298096
test_198, 3.1568949222564697
test_199, 3.027486801147461
test_200, 2.635883092880249
test_201, 2.6440858840942383
test_202, 4.413520812988281
test_203, 2.8790109157562256
test_204, 3.4678542613983154
test_205, 2.849621057510376
test_206, 3.071481466293335
test_207, 3.3069777488708496
test_208, 2.7745018005371094
test_209, 3.5199522972106934
test_210, 2.6250903606414795
test_211, 3.8281538486480713
test_212, 2.8408641815185547
test_213, 2.840280055999756
test_214, 2.8815886974334717
test_215, 3.006084680557251
test_216, 2.7308855056762695
test_217, 3.6041746139526367
