test_id, mos
test_000, 3.2559010982513428
test_001, 3.4120731353759766
test_002, 3.3794853687286377
test_003, 2.725835084915161
test_004, 2.71226167678833
test_005, 2.755298376083374
test_006, 3.7625656127929688
test_007, 2.2997329235076904
test_008, 3.5817625522613525
test_009, 2.43290114402771
test_010, 3.304178237915039
test_011, 1.7694320678710938
test_012, 3.3564939498901367
test_013, 1.8431414365768433
test_014, 2.3507821559906006
test_015, 3.5106124877929688
test_016, 3.321319103240967
test_017, 3.455294370651245
test_018, 3.052265167236328
test_019, 3.6082370281219482
test_020, 2.7592735290527344
test_021, 3.0272915363311768
test_022, 3.1904773712158203
test_023, 3.2390542030334473
test_024, 4.025016784667969
test_025, 2.6822938919067383
test_026, 3.617276668548584
test_027, 3.6964616775512695
test_028, 3.660189151763916
test_029, 3.503505229949951
test_030, 2.9750726222991943
test_031, 3.3752622604370117
test_032, 3.154618740081787
test_033, 2.6116952896118164
test_034, 2.9653124809265137
test_035, 3.3107728958129883
test_036, 3.8643088340759277
test_037, 3.3189773559570312
test_038, 3.7243151664733887
test_039, 3.259194850921631
test_040, 3.545619010925293
test_041, 3.5988869667053223
test_042, 2.627790689468384
test_043, 3.983215570449829
test_044, 3.2660295963287354
test_045, 3.5162816047668457
test_046, 3.5310866832733154
test_047, 3.2484700679779053
test_048, 3.847895860671997
test_049, 3.3240416049957275
test_050, 2.7449867725372314
test_051, 2.4288458824157715
test_052, 3.621187210083008
test_053, 2.761244058609009
test_054, 3.385108709335327
test_055, 2.6308674812316895
test_056, 3.8919124603271484
test_057, 3.596280097961426
test_058, 2.855238676071167
test_059, 3.2880375385284424
test_060, 3.266350269317627
test_061, 3.209005117416382
test_062, 2.865645170211792
test_063, 3.5371551513671875
test_064, 3.8599557876586914
test_065, 3.873178243637085
test_066, 2.9409940242767334
test_067, 3.9332830905914307
test_068, 2.9947094917297363
test_069, 3.796358108520508
test_070, 2.941988468170166
test_071, 3.2758538722991943
test_072, 3.0575034618377686
test_073, 3.3701260089874268
test_074, 2.185883045196533
test_075, 3.631594657897949
test_076, 3.5162558555603027
test_077, 3.5239365100860596
test_078, 3.1615006923675537
test_079, 2.7872660160064697
test_080, 2.6063616275787354
test_081, 3.096259355545044
test_082, 2.776611804962158
